user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
OSL_S_KT137,Weekday,5,20,2,0.211,0.3366,true,0.4648,0.4992,true,
OSL_S_KT137,Weekday,7,20,2,0.324,0.0303,false,0.2357,0.6617,true,0.6309
OSL_S_KT137,Weekday,8,32,2,0.1461,0.5034,true,0.4168,0.369,true,
OSL_S_KT137,Weekday,9,79,2,0.1127,0.2724,true,0.2254,0.2318,false,
OSL_S_KT137,Weekday,10,27,2,0.1214,0.822,true,0.0085,0.0806,false,
OSL_S_KT137,Weekday,11,21,2,0.1074,0.9692,true,-0.0045,-0.0286,false,
OSL_S_KT59,Weekday,1,34,2,0.13,0.6155,true,0.0126,0.1086,false,
OSL_S_KT59,Weekday,8,30,2,0.2765,0.0206,false,0.7115,0.5062,true,0.5995
OSL_S_KT59,Weekday,9,24,2,0.203,0.2771,true,0.7165,0.1688,true,
OSL_S_KT59,Weekday,11,24,2,0.2185,0.2032,true,0.1998,0.2614,false,
OSL_S_KT59,Weekday,12,61,2,0.1201,0.3462,true,0.1952,0.1628,false,
OSL_S_KT160,Weekend,2,15,2,0.1702,0.7786,true,-0.2271,-0.0571,false,
OSL_S_KT173,Weekday,9,58,2,0.188,0.0339,false,0.1862,0.3159,true,
OSL_S_KT173,Weekday,10,27,2,0.1377,0.6868,true,0.2713,0.2287,false,
OSL_S_KT173,Weekday,11,30,2,0.1607,0.4226,true,-0.1376,0.083,false,
OSL_S_KT173,Weekday,12,33,2,0.0953,0.9263,true,-0.0585,0.1086,false,
OSL_T_71,Weekday,9,17,2,0.1122,0.9831,true,0.1807,0.1961,false,
OSL_T_71,Weekday,10,25,2,0.0954,0.9771,true,0.273,-0.1015,false,
OSL_T_71,Weekday,11,19,2,0.1441,0.8261,true,-0.041,-0.4825,true,
ASK_Plass19,Weekday,9,20,2,0.2264,0.2579,true,0.3728,0.5233,true,
ASK_Plass19,Weekday,10,17,2,0.1444,0.871,true,0.627,0.3897,true,
ASK_Plass19,Weekday,11,40,2,0.1304,0.5071,true,0.4629,0.1903,true,
ASK_Plass31,Weekend,9,21,2,0.1854,0.4676,true,0.2738,0.1384,false,
ASK_Plass31,Weekend,10,22,2,0.1574,0.6482,true,0.2247,0.4541,true,
ASK_Plass31,Weekend,11,15,2,0.264,0.2475,true,0.3215,0.5165,true,
BAR_Plass113,Weekday,9,34,2,0.2182,0.0793,true,0.5029,0.3862,true,
BAR_Plass113,Weekday,10,26,2,0.146,0.6382,true,0.3123,0.4914,true,
BAR_Plass113,Weekday,11,90,2,0.1024,0.3071,true,-0.0807,-0.1256,false,
BAR_Plass113,Weekday,12,18,2,0.2345,0.2763,true,-0.0814,0.3851,true,
ASK_Plass5,Weekday,8,40,2,0.1768,0.1656,true,-0.1133,0.3709,true,
ASK_Plass5,Weekday,9,60,2,0.2272,0.0042,false,0.3741,0.1822,true,
ASK_Plass5,Weekday,10,49,2,0.1997,0.0409,false,0.3324,-0.0608,true,
ASK_Plass5,Weekday,11,20,2,0.1701,0.6104,true,-0.3383,-0.0241,true,
BAR_Plass129,Weekday,7,60,2,0.1482,0.1454,true,0.1041,-0.2077,false,
BAR_Plass129,Weekday,8,87,2,0.1347,0.0873,true,0.0459,-0.0841,false,
BAR_Plass129,Weekday,9,47,2,0.1771,0.1063,true,-0.0653,-0.2559,false,
BAR_Plass129,Weekday,10,25,2,0.1838,0.3686,true,-0.1992,-0.3347,true,
TRO_Plass41,Weekend,8,16,2,0.3487,0.0411,false,0.955,0.543,true,0.7667
TRO_Plass41,Weekend,9,20,2,0.2559,0.1464,true,0.3038,0.4075,true,
TRO_Plass41,Weekend,10,15,2,0.2146,0.4954,true,0.2143,0.6607,true,
TRO_Plass41,Weekend,11,24,2,0.1656,0.5277,true,-0.2574,-0.0104,false,
TRO_R_AdA6-1,Weekday,8,34,2,0.1965,0.1461,true,0.316,0.4182,true,
TRO_R_AdA6-1,Weekday,9,25,2,0.2285,0.1479,true,0.886,0.8954,true,
TRO_R_AdA6-1,Weekday,10,22,2,0.2689,0.0835,true,0.4415,0.5641,true,
TRO_R_AdA6-1,Weekday,12,18,2,0.272,0.14,true,0.2026,-0.4551,true,
BAR_2_Plass12,Weekend,9,21,2,0.2067,0.3319,true,-0.1419,0.0143,false,
BAR_Plass160,Weekend,8,24,2,0.2252,0.1763,true,0.5069,0.413,true,
BAR_Plass160,Weekend,9,16,2,0.2475,0.2817,true,-0.0237,0.1765,false,
ASK_Plass25,Weekday,9,41,2,0.1718,0.1794,true,0.1968,0.4825,true,
ASK_Plass25,Weekday,10,66,2,0.1249,0.258,true,0.0968,0.0074,false,
ASK_Plass25,Weekday,11,24,2,0.1619,0.5566,true,-0.2143,-0.0391,false,
ASK_Plass25,Weekday,12,23,2,0.2871,0.0455,false,-0.1656,-0.17,false,
OSL_S_KT72,Weekday,1,26,2,0.2435,0.0923,true,-0.1155,0.0712,false,
OSL_S_KT72,Weekday,8,32,2,0.1483,0.4844,true,0.1553,0.0149,false,
OSL_S_KT72,Weekday,9,95,2,0.2533,0.0,false,0.2647,0.146,false,0.2925
OSL_S_KT72,Weekday,10,46,2,0.2109,0.0341,false,0.2839,0.2143,false,
OSL_S_KT72,Weekday,11,82,2,0.233,0.0003,false,0.1891,0.5717,true,0.5208
OSL_S_KT72,Weekday,12,77,2,0.2037,0.0035,false,-0.0801,0.3271,true,
TRO_R_Bl2-1,Weekend,8,16,2,0.1797,0.6807,true,-0.061,0.25,false,
OSL_T_63,Weekday,2,97,2,0.3094,0.0,false,0.1751,0.4794,true,
OSL_T_63,Weekday,3,158,2,0.263,0.0,false,-0.0437,0.2706,false,
OSL_T_63,Weekday,6,58,2,0.2405,0.0025,false,-0.3245,-0.2398,true,
OSL_T_63,Weekday,7,39,2,0.3408,0.0002,false,-0.2771,-0.1186,false,
OSL_T_63,Weekday,8,34,2,0.1054,0.8461,true,-0.7555,-0.2821,true,
OSL_T_63,Weekend,3,23,2,0.2624,0.0849,true,0.5666,0.4132,true,
OSL_S_KT43,Weekend,10,15,2,0.2314,0.3991,true,0.3989,0.425,true,
OSL_S_KT43,Weekend,12,22,2,0.1595,0.6314,true,0.0408,0.1643,false,
BAR_2_Plass17,Weekday,8,15,2,0.2615,0.2572,true,0.4062,0.4071,true,
BAR_2_Plass17,Weekday,9,24,2,0.2107,0.2383,true,0.1396,0.1822,false,
TRO_R_AdO3-3,Weekday,8,16,2,0.1584,0.8177,true,0.285,0.4618,true,
OSL_S_KT173,Weekend,11,17,2,0.186,0.5997,true,0.1768,0.1299,false,
OSL_S_KT173,Weekend,12,26,2,0.0914,0.9819,true,0.1433,0.1197,false,
OSL_S_KT77,Weekend,8,19,2,0.2199,0.3181,true,0.2449,0.2754,false,
ASK_Plass23,Weekday,8,26,2,0.2368,0.1091,true,0.3267,0.3631,true,
ASK_Plass23,Weekday,9,47,2,0.1996,0.0481,false,0.3646,0.6148,true,
ASK_Plass23,Weekday,10,66,2,0.1321,0.2024,true,0.3069,0.2892,true,
ASK_Plass23,Weekday,11,80,2,0.17,0.0204,false,0.1553,0.1733,false,
ASK_Plass23,Weekday,12,16,2,0.1612,0.8008,true,-0.0193,-0.1133,false,
TRO_R_Bl2-3,Weekday,8,38,2,0.1007,0.8376,true,0.239,0.0596,false,
TRO_R_Bl2-3,Weekday,9,54,2,0.1722,0.0829,true,0.1734,0.3682,true,
OSL_T_72,Weekday,7,16,2,0.2197,0.4237,true,0.104,0.387,true,
OSL_T_72,Weekday,8,16,2,0.1855,0.6416,true,0.7001,0.7559,true,
OSL_T_72,Weekday,9,22,2,0.1703,0.5475,true,0.1324,0.3406,true,
OSL_T_72,Weekday,10,23,2,0.1535,0.6523,true,0.5156,0.3814,true,
OSL_S_KT169,Weekday,8,239,2,0.076,0.1344,true,-0.0924,-0.0351,false,
OSL_S_KT125,Weekday,1,27,2,0.2326,0.1084,true,0.2342,-0.0885,false,
OSL_S_KT125,Weekday,2,16,2,0.1543,0.8414,true,0.2545,0.3382,true,
OSL_S_KT125,Weekday,7,17,2,0.1612,0.7697,true,0.1505,0.3337,true,
OSL_S_KT125,Weekday,8,28,2,0.1754,0.3566,true,0.0129,0.4903,true,
OSL_S_KT125,Weekday,9,37,2,0.1479,0.3958,true,-0.1051,-0.037,false,
OSL_S_KT125,Weekday,10,30,2,0.1167,0.8097,true,-0.09,-0.0221,false,
OSL_S_KT125,Weekday,11,33,2,0.0893,0.9558,true,-0.0887,0.1324,false,
OSL_S_KT125,Weekday,12,54,2,0.0949,0.7183,true,0.0604,0.0923,false,
TRO_Plass25,Weekday,8,21,2,0.1958,0.398,true,0.235,0.0234,false,
TRO_Plass25,Weekday,9,27,2,0.3108,0.011,false,0.8462,-0.3515,true,-0.0649
TRO_Plass25,Weekday,10,26,2,0.2297,0.1295,true,0.1951,0.3326,true,
TRO_Plass25,Weekday,11,63,2,0.1358,0.1987,true,0.0644,-0.1604,false,
TRO_Plass25,Weekday,12,49,2,0.1788,0.0885,true,0.093,-0.1892,false,
OSL_S_KT125,Weekend,1,23,2,0.1494,0.685,true,0.0851,-0.1315,false,
OSL_S_KT125,Weekend,9,19,2,0.1318,0.8966,true,0.0371,0.2519,false,
OSL_S_KT125,Weekend,12,16,2,0.1341,0.9362,true,-0.0899,0.0162,false,
OSL_S_KT76,Weekday,8,23,2,0.1624,0.5806,true,-0.1861,-0.0237,false,
OSL_S_KT76,Weekday,9,51,2,0.1167,0.4946,true,-0.1215,-0.0376,false,
OSL_S_KT76,Weekday,10,31,2,0.1572,0.4301,true,-0.1464,-0.1432,false,
OSL_S_KT76,Weekday,11,16,2,0.1041,0.9952,true,0.6258,0.4088,true,
ASK_Plass21,Weekday,8,25,2,0.2399,0.1133,true,0.7178,0.7195,true,
ASK_Plass21,Weekday,9,160,2,0.1211,0.0198,false,0.4346,0.4359,true,
ASK_Plass21,Weekday,10,24,2,0.1992,0.2979,true,0.1617,0.2663,false,
ASK_Plass21,Weekday,11,18,2,0.2551,0.1926,true,0.3393,0.0444,true,
TRO_R_AdO1-2,Weekday,7,16,2,0.1419,0.9046,true,0.0309,0.1971,false,
TRO_R_AdO1-2,Weekday,8,20,2,0.2918,0.0668,true,-0.1597,0.0962,false,
TRO_R_AdO1-2,Weekday,9,30,2,0.2365,0.0704,true,-0.0352,0.1653,false,
TRO_R_AdO1-2,Weekday,10,24,2,0.1691,0.5005,true,0.1257,0.1374,false,
TRO_R_AdO1-2,Weekday,11,23,2,0.1863,0.4032,true,0.0707,0.1601,false,
BAR_2_Plass12,Weekday,5,15,2,0.2836,0.1795,true,0.1557,0.4393,true,
BAR_2_Plass12,Weekday,8,21,2,0.1823,0.489,true,0.1346,-0.0455,false,
BAR_2_Plass12,Weekday,9,37,2,0.1538,0.3481,true,0.2129,0.4844,true,
BAR_2_Plass12,Weekday,10,31,2,0.1045,0.8885,true,0.1589,0.1974,false,
BAR_2_Plass12,Weekday,11,44,2,0.119,0.564,true,0.1982,0.2541,false,
OSL_S_KT95,Weekend,12,16,2,0.2501,0.2704,true,0.7094,0.4118,true,
OSL_S_KT59,Weekend,2,15,2,0.156,0.8591,true,0.1598,0.3107,true,
ASK_Plass87,Weekday,9,39,2,0.1079,0.7563,true,-0.0662,-0.0155,false,
OSL_T_49,Weekday,10,50,2,0.0942,0.7693,true,0.1477,0.0481,false,
OSL_T_49,Weekday,11,33,2,0.1888,0.1918,true,0.5088,0.1822,true,
OSL_T_49,Weekday,12,25,2,0.1468,0.6557,true,-0.1249,-0.1915,false,
OSL_S_KT143,Weekday,7,16,2,0.1857,0.6403,true,0.4121,0.5382,true,
OSL_S_KT143,Weekday,8,43,2,0.1527,0.2712,true,0.1415,0.3446,true,
OSL_S_KT143,Weekday,9,82,2,0.1758,0.0131,false,0.0865,0.0271,false,
OSL_S_KT143,Weekday,10,155,2,0.1687,0.0003,false,0.0911,-0.1379,false,
OSL_S_KT143,Weekday,11,82,2,0.1351,0.1026,true,-0.1113,-0.278,false,
OSL_S_KT143,Weekday,12,35,2,0.0944,0.9152,true,-0.0742,0.023,false,
OSL_S_KT164,Weekday,8,17,2,0.2808,0.1377,true,0.6483,0.5996,true,
OSL_S_KT164,Weekday,9,42,2,0.1025,0.7718,true,0.0273,0.3367,true,
OSL_S_KT164,Weekday,10,17,2,0.167,0.7309,true,0.2452,0.5417,true,
ASK_Plass27,Weekday,8,83,2,0.1602,0.0293,false,0.0698,0.1012,false,
ASK_Plass27,Weekday,9,16,2,0.2493,0.2739,true,-0.1511,-0.3353,true,
OSL_S_KT137,Weekend,9,15,2,0.1302,0.9613,true,0.0294,0.2143,false,
OSL_S_KT137,Weekend,10,16,2,0.1507,0.8612,true,0.5704,0.6176,true,
BAR_Plass121,Weekday,7,16,2,0.2417,0.3082,true,-0.5086,-0.3765,true,
BAR_Plass121,Weekday,8,61,2,0.1096,0.4597,true,0.1626,0.3959,true,
BAR_Plass121,Weekday,9,69,2,0.108,0.4006,true,0.0656,0.1712,false,
BAR_Plass121,Weekday,10,31,2,0.1944,0.1931,true,-0.1254,-0.1549,false,
BAR_Plass121,Weekday,11,35,2,0.2624,0.0164,false,0.1346,0.2896,false,0.4526
ASK_Plass67,Weekday,6,53,2,0.1131,0.5101,true,0.0155,0.1566,false,
ASK_Plass67,Weekday,7,86,2,0.1289,0.1175,true,0.1642,0.2271,false,
ASK_Plass67,Weekday,8,72,2,0.2418,0.0005,false,-0.1392,0.1285,false,
ASK_Plass67,Weekday,9,58,2,0.1579,0.1129,true,0.0906,0.0726,false,
ASK_Plass67,Weekday,10,26,2,0.1388,0.7001,true,-0.3401,-0.0137,true,
ASK_Plass67,Weekday,11,20,2,0.1235,0.921,true,0.0692,-0.0241,false,
TRO_R_Bl2-2,Weekend,8,16,2,0.2229,0.4054,true,0.3125,0.6029,true,
OSL_S_KT65,Weekday,7,20,2,0.1215,0.9298,true,-0.1339,-0.003,false,
OSL_S_KT65,Weekday,8,25,2,0.1596,0.549,true,0.3825,0.4961,true,
OSL_S_KT65,Weekday,9,19,2,0.1019,0.9892,true,0.0313,-0.14,false,
OSL_S_KT65,Weekday,10,35,2,0.1146,0.749,true,-0.0396,-0.015,false,
OSL_S_KT65,Weekday,11,38,2,0.1012,0.8331,true,0.2577,0.3478,true,
OSL_S_KT65,Weekday,12,29,2,0.1469,0.5607,true,-0.2457,-0.2251,false,
