user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
norway|OSL_T_41,Weekday,18,16,1,0.1914,0.602,true,0.3224,0.3588,true,
kim|KR_178,Weekday,8,38,1,0.1401,0.4473,true,0.2531,-0.066,false,
norway|ASK_Plass57,Weekend,18,18,1,0.2009,0.4631,true,0.38,0.3325,true,
gist|KR_U280,Weekday,1,16,1,0.1703,0.7431,true,0.2428,0.1324,false,
acn|ACN_2-39-128-18,Weekday,17,25,1,0.1106,0.9205,true,0.056,0.1577,false,
acn|ACN_2-39-128-18,Weekday,20,15,1,0.1863,0.6763,true,-0.0047,0.3357,true,
gist|KR_U89,Weekday,6,35,1,0.4053,0.0,false,-0.0295,-0.3603,true,
gist|KR_U89,Weekday,7,29,1,0.433,0.0,false,-0.156,-0.2484,false,-0.1183
gist|KR_U124,Weekday,19,34,1,0.1977,0.1415,true,-0.2063,-0.4796,true,
gist|KR_U124,Weekday,20,15,1,0.2972,0.1418,true,-0.2079,-0.3286,true,
norway|ASK_Plass37,Weekday,16,16,1,0.2471,0.2835,true,0.4874,0.55,true,
norway|ASK_Plass37,Weekday,17,29,1,0.2286,0.0975,true,0.5364,0.7262,true,
norway|ASK_Plass37,Weekday,19,35,1,0.2342,0.0436,false,0.5094,0.6546,true,
norway|ASK_Plass37,Weekday,20,23,1,0.2329,0.1657,true,0.642,0.7549,true,
norway|ASK_Plass37,Weekday,21,30,1,0.1527,0.4885,true,0.0413,0.0814,false,
norway|ASK_Plass37,Weekday,22,15,1,0.234,0.385,true,0.1972,0.1144,false,
norway|ASK_Plass37,Weekday,23,26,1,0.1765,0.3941,true,0.1607,0.3511,true,
acn|ACN_2-39-89-25,Weekday,14,24,1,0.1319,0.7988,true,-0.2971,-0.2719,false,
acn|ACN_2-39-89-25,Weekday,16,54,1,0.2174,0.0125,false,0.6835,0.4618,true,
acn|ACN_2-39-89-25,Weekday,17,22,1,0.226,0.212,true,0.466,0.4896,true,
acn|ACN_2-39-123-23,Weekday,16,29,1,0.0987,0.9408,true,0.2819,0.3975,true,
acn|ACN_2-39-123-23,Weekday,17,42,1,0.1765,0.1478,true,0.2551,0.3234,true,
norway|TRO_R_UT1-1,Weekday,17,24,1,0.1478,0.6721,true,0.112,0.3087,true,
norway|TRO_R_UT1-1,Weekday,20,17,1,0.1638,0.7526,true,0.6485,0.2672,true,
acn|ACN_2-39-131-30,Weekday,2,31,1,0.186,0.2352,true,-0.1716,0.2903,false,
acn|ACN_2-39-131-30,Weekday,3,16,1,0.1952,0.5767,true,-0.214,0.1441,false,
acn|ACN_2-39-131-30,Weekday,4,17,1,0.1765,0.6659,true,-0.3763,-0.3284,true,
acn|ACN_2-39-131-30,Weekday,16,51,1,0.1185,0.4745,true,0.1385,0.1592,false,
norway|TRO_R_AsO10-1,Weekday,16,15,1,0.2503,0.3051,true,-0.0424,0.2286,false,
norway|TRO_R_AsO10-1,Weekday,17,19,1,0.279,0.1044,true,0.3537,0.0474,true,
norway|TRO_R_AsO10-1,Weekday,21,15,1,0.272,0.2179,true,-0.0169,0.3,false,
norway|OSL_S_KT43,Weekday,11,15,1,0.3113,0.1096,true,0.5694,0.1821,true,
norway|OSL_S_KT43,Weekday,19,20,1,0.1198,0.9369,true,0.3538,0.2466,true,
norway|OSL_S_KT43,Weekday,20,36,1,0.1124,0.7556,true,0.0228,0.2054,false,
norway|OSL_S_KT43,Weekday,21,30,1,0.1309,0.6849,true,0.1248,0.259,false,
norway|OSL_S_KT43,Weekday,22,39,1,0.1127,0.7069,true,-0.0708,0.021,false,
norway|OSL_S_KT43,Weekday,23,29,1,0.1968,0.2127,true,0.2004,0.0305,false,
norway|OSL_S_KT43,Weekday,24,27,1,0.1238,0.8035,true,0.091,0.232,false,
norway|TRO_R_Bl2-3,Weekday,16,35,1,0.1064,0.8245,true,0.2514,0.0826,false,
norway|TRO_R_Bl2-3,Weekday,17,42,1,0.1948,0.0835,true,0.1467,0.2326,false,
norway|ASK_Plass23,Weekday,16,18,1,0.304,0.0723,true,0.4282,0.323,true,
norway|ASK_Plass23,Weekday,18,34,1,0.1933,0.1589,true,0.3506,0.5897,true,
norway|ASK_Plass23,Weekday,19,36,1,0.2347,0.0384,false,0.5132,0.3062,true,
norway|ASK_Plass23,Weekday,20,30,1,0.209,0.1464,true,0.2067,0.2811,false,
norway|ASK_Plass23,Weekday,21,42,1,0.2345,0.0201,false,0.3092,0.1243,true,
norway|ASK_Plass23,Weekday,22,38,1,0.2287,0.0381,false,0.0748,0.2141,false,0.0527
norway|ASK_Plass23,Weekday,23,15,1,0.1919,0.6397,true,-0.0496,-0.1519,false,
gist|KR_U186,Weekday,19,27,1,0.1875,0.3001,true,-0.0933,-0.0434,false,
gist|KR_U186,Weekday,20,25,1,0.1435,0.6834,true,0.3756,0.2866,true,
gist|KR_U98,Weekday,16,17,1,0.1124,0.9828,true,0.3452,0.375,true,
gist|KR_U98,Weekday,17,15,1,0.1682,0.7903,true,0.1571,0.0571,false,
gist|KR_U98,Weekday,18,18,1,0.1253,0.9404,true,-0.0159,0.126,false,
gist|KR_U98,Weekday,19,16,1,0.1407,0.9099,true,0.1733,0.3647,true,
norway|OSL_T_26,Weekday,12,19,1,0.2163,0.3374,true,0.2096,-0.2598,false,
norway|OSL_T_26,Weekday,17,83,1,0.2751,0.0,false,-0.0172,-0.1067,false,
norway|OSL_T_26,Weekday,18,46,1,0.1713,0.136,true,0.3249,0.4931,true,
norway|OSL_T_26,Weekday,23,19,1,0.3069,0.0562,true,0.281,0.3484,true,
norway|OSL_S_KT140,Weekday,18,25,1,0.2144,0.2018,true,0.8931,0.8336,true,
norway|OSL_S_KT140,Weekday,19,15,1,0.171,0.7733,true,0.1484,0.3821,true,
norway|OSL_S_KT140,Weekday,20,15,1,0.2463,0.3234,true,0.5066,0.3464,true,
norway|OSL_S_KT140,Weekday,21,18,1,0.1515,0.8042,true,0.5177,0.356,true,
norway|TRO_Plass45,Weekday,16,24,1,0.2045,0.2693,true,-0.1003,0.1953,false,
norway|TRO_Plass45,Weekday,17,18,1,0.1748,0.6421,true,-0.2374,-0.1208,false,
norway|TRO_Plass45,Weekday,18,17,1,0.1778,0.657,true,0.1032,0.0196,false,
norway|BAR_Plass126,Weekday,17,102,1,0.2711,0.0,false,-0.1012,-0.1577,false,
norway|BAR_Plass126,Weekday,18,96,1,0.1528,0.0236,false,0.0298,-0.0644,false,
norway|OSL_S_KT138,Weekday,21,25,1,0.1385,0.7251,true,0.0897,0.1246,false,
kim|KR_401,Weekday,17,30,1,0.1073,0.8815,true,0.1429,-0.0211,false,
norway|TRO_Plass41,Weekday,12,16,1,0.2641,0.2151,true,0.9557,0.2399,true,
norway|TRO_Plass41,Weekday,13,22,1,0.2552,0.1145,true,0.0407,-0.2169,false,
norway|TRO_Plass41,Weekday,14,17,1,0.3215,0.0599,true,0.557,0.2344,true,
norway|TRO_Plass41,Weekday,15,19,1,0.1846,0.5376,true,-0.2288,-0.2291,false,
norway|TRO_Plass41,Weekday,16,18,1,0.1154,0.9705,true,0.3407,0.1354,true,
norway|TRO_Plass41,Weekday,17,22,1,0.2529,0.1207,true,0.8536,0.5113,true,
norway|TRO_Plass41,Weekday,18,25,1,0.2004,0.2692,true,0.0882,0.1358,false,
norway|TRO_Plass41,Weekday,19,30,1,0.1878,0.2423,true,0.1856,0.1962,false,
norway|TRO_Plass41,Weekday,20,17,1,0.206,0.4677,true,-0.3473,-0.1484,true,
norway|TRO_Plass41,Weekday,21,19,1,0.0976,0.9936,true,-0.414,0.1596,true,
norway|TRO_Plass41,Weekday,22,24,1,0.1657,0.5267,true,-0.0699,0.0478,false,
kim|KR_1226,Weekday,18,20,1,0.1773,0.557,true,0.0517,0.006,false,
norway|OSL_S_KT59,Weekday,1,21,1,0.1209,0.9192,true,0.2867,0.2416,false,
norway|OSL_S_KT59,Weekday,15,25,1,0.2725,0.0493,false,0.6974,0.4201,true,0.5225
norway|OSL_S_KT59,Weekday,23,22,1,0.126,0.8768,true,0.2229,0.3457,true,
norway|OSL_S_KT59,Weekday,24,39,1,0.1667,0.2305,true,0.1872,0.0997,false,
norway|OSL_S_KT77,Weekday,15,21,1,0.2397,0.1798,true,0.6515,0.4727,true,
norway|OSL_S_KT77,Weekday,16,27,1,0.1643,0.4613,true,0.0756,-0.0122,false,
norway|OSL_S_KT77,Weekday,17,23,1,0.1451,0.7195,true,0.4642,0.3953,true,
norway|OSL_S_KT77,Weekday,18,16,1,0.1081,0.9922,true,0.158,0.2176,false,
norway|OSL_S_KT77,Weekday,19,27,1,0.1239,0.8025,true,0.258,0.2295,false,
kim|KR_1433,Weekday,9,17,1,0.2372,0.2951,true,0.3925,0.6225,true,
norway|BAR_2_Plass12,Weekday,16,19,1,0.2166,0.3359,true,0.1705,0.0158,false,
norway|BAR_2_Plass12,Weekday,18,25,1,0.2149,0.1996,true,0.2491,0.5833,true,
norway|BAR_2_Plass12,Weekday,19,16,1,0.1238,0.9672,true,0.1819,0.4706,true,
norway|BAR_2_Plass12,Weekday,20,15,1,0.1846,0.6869,true,0.1375,0.0286,false,
norway|BAR_2_Plass12,Weekday,21,23,1,0.1365,0.7857,true,0.1802,0.2717,false,
norway|BAR_2_Plass12,Weekday,22,21,1,0.1586,0.6679,true,0.2093,0.1929,false,
gist|KR_U127,Weekday,15,15,1,0.2716,0.2193,true,0.5733,0.3289,true,
gist|KR_U127,Weekday,16,33,1,0.1307,0.6279,true,0.2494,0.168,false,
gist|KR_U127,Weekday,17,19,1,0.2453,0.2041,true,0.3505,-0.0369,true,
gist|KR_U127,Weekday,18,26,1,0.0758,0.9984,true,-0.1588,-0.1945,false,
norway|TRO_R_Share-12,Weekday,16,19,1,0.0937,0.9963,true,0.4431,0.5649,true,
norway|TRO_R_Share-12,Weekday,20,16,1,0.1717,0.734,true,0.4267,0.1382,true,
norway|OSL_S_KT45,Weekday,15,17,1,0.2859,0.1248,true,0.2728,-0.1295,false,
norway|OSL_S_KT45,Weekday,16,15,1,0.3574,0.0435,false,0.7631,0.849,true,0.8491
norway|OSL_S_KT45,Weekday,17,38,1,0.2051,0.0828,true,0.271,0.358,true,
norway|OSL_S_KT45,Weekday,18,69,1,0.2398,0.0008,false,0.2904,0.4508,true,0.455
norway|OSL_S_KT45,Weekday,19,37,1,0.2041,0.0928,true,0.244,0.5342,true,
norway|OSL_S_KT45,Weekday,20,31,1,0.2987,0.0081,false,-0.1429,0.1762,false,
norway|OSL_S_KT45,Weekday,21,20,1,0.1766,0.5622,true,-0.0145,0.2414,false,
norway|OSL_S_KT45,Weekday,22,20,1,0.2254,0.2626,true,0.1463,0.4221,true,
norway|OSL_S_KT45,Weekday,23,33,1,0.2317,0.0585,true,0.3874,0.4651,true,
norway|OSL_S_KT45,Weekday,24,27,1,0.2003,0.2301,true,0.1145,0.2229,false,
norway|OSL_T_32,Weekday,16,19,1,0.1834,0.5465,true,0.061,-0.0368,false,
norway|OSL_T_32,Weekday,21,20,1,0.1739,0.5821,true,-0.1635,-0.1596,false,
norway|OSL_S_KT65,Weekday,15,17,1,0.2064,0.4647,true,0.5925,0.5236,true,
norway|OSL_S_KT65,Weekday,19,16,1,0.1241,0.9664,true,0.0328,0.0353,false,
norway|OSL_S_KT65,Weekday,20,19,1,0.1535,0.763,true,-0.138,0.0,false,
norway|OSL_S_KT65,Weekday,21,17,1,0.2026,0.489,true,-0.1553,0.3066,true,
norway|OSL_S_KT65,Weekday,22,21,1,0.1663,0.6082,true,0.4716,0.3625,true,
norway|OSL_S_KT65,Weekday,23,20,1,0.1348,0.8613,true,-0.4166,-0.1519,true,
kim|KR_160,Weekday,16,16,1,0.1243,0.966,true,0.0734,-0.0853,false,
kim|KR_160,Weekday,17,25,1,0.1996,0.2735,true,-0.0863,-0.2285,false,
kim|KR_160,Weekday,18,38,1,0.1165,0.6829,true,-0.0872,-0.2767,false,
gist|KR_U1222,Weekday,18,56,1,0.1281,0.3199,true,-0.0548,0.0309,false,
gist|KR_U187,Weekday,24,45,1,0.1418,0.3288,true,0.1332,-0.0739,false,
norway|TRO_Plass25,Weekday,16,17,1,0.3037,0.0874,true,0.3035,0.0956,true,
norway|TRO_Plass25,Weekday,17,22,1,0.3008,0.0377,false,0.8873,-0.2525,true,0.0613
norway|TRO_Plass25,Weekday,21,21,1,0.1984,0.3814,true,0.1069,-0.0506,false,
norway|TRO_Plass25,Weekday,22,42,1,0.1558,0.2622,true,0.0461,-0.2107,false,
norway|TRO_Plass25,Weekday,23,30,1,0.1678,0.3685,true,0.1089,-0.2984,false,
norway|TRO_Plass25,Weekday,24,19,1,0.1708,0.6375,true,-0.0206,0.0658,false,
norway|ASK_Plass29,Weekday,15,18,1,0.3652,0.0166,false,0.4799,0.4427,true,0.6135
norway|ASK_Plass29,Weekday,16,33,1,0.3523,0.0006,false,0.3883,0.3376,true,0.5452
norway|ASK_Plass29,Weekday,17,56,1,0.244,0.0026,false,0.3737,0.5741,true,
norway|ASK_Plass29,Weekday,19,27,1,0.2326,0.1086,true,0.1049,0.563,true,
norway|ASK_Plass29,Weekday,20,63,1,0.2829,0.0001,false,0.0229,-0.0331,false,0.495
norway|ASK_Plass29,Weekday,21,61,1,0.2356,0.0024,false,0.7855,0.1061,true,
norway|ASK_Plass29,Weekday,22,30,1,0.2737,0.0226,false,0.0325,0.2811,false,
norway|ASK_Plass29,Weekday,23,16,1,0.326,0.0671,true,0.2262,0.2651,false,
norway|ASK_Plass67,Weekday,11,23,1,0.1431,0.7355,true,0.1548,0.2951,false,
norway|ASK_Plass67,Weekday,12,30,1,0.1602,0.4268,true,-0.0947,0.0616,false,
norway|ASK_Plass67,Weekday,13,34,1,0.2003,0.1317,true,0.2501,0.3406,true,
norway|ASK_Plass67,Weekday,14,52,1,0.061,0.9906,true,0.0856,0.1168,false,
norway|ASK_Plass67,Weekday,15,30,1,0.1453,0.5526,true,-0.2011,0.1471,false,
norway|ASK_Plass67,Weekday,16,42,1,0.2657,0.0055,false,-0.1108,0.1062,false,0.1488
norway|ASK_Plass67,Weekday,17,32,1,0.1933,0.184,true,-0.0351,-0.0302,false,
norway|ASK_Plass67,Weekday,18,26,1,0.1292,0.7792,true,0.4157,0.2274,true,
norway|ASK_Plass67,Weekday,19,18,1,0.1997,0.4705,true,-0.3632,0.0114,true,
norway|OSL_S_KT143,Weekend,19,37,1,0.155,0.3382,true,0.0559,0.0924,false,
norway|OSL_S_KT143,Weekend,20,33,1,0.1594,0.3731,true,0.0547,0.0471,false,
norway|OSL_S_KT143,Weekend,21,35,1,0.1985,0.128,true,0.1214,-0.118,false,
norway|OSL_S_KT143,Weekend,22,18,1,0.1853,0.5681,true,0.7588,0.5294,true,
norway|ASK_Plass57,Weekday,16,15,1,0.2149,0.4938,true,0.4233,0.5857,true,
norway|ASK_Plass57,Weekday,17,53,1,0.1733,0.0843,true,0.0344,0.4,true,
norway|ASK_Plass57,Weekday,18,30,1,0.2198,0.111,true,0.327,0.3338,true,
norway|ASK_Plass57,Weekday,19,29,1,0.2042,0.1793,true,0.3325,0.4122,true,
norway|ASK_Plass57,Weekday,20,44,1,0.1834,0.105,true,-0.0107,0.0149,false,
norway|ASK_Plass57,Weekday,21,29,1,0.1589,0.4584,true,0.0741,-0.0889,false,
norway|ASK_Plass57,Weekday,22,24,1,0.2909,0.0348,false,-0.1183,-0.0252,false,0.1619
norway|ASK_Plass7,Weekday,17,42,1,0.2609,0.0067,false,0.2615,0.4887,true,
norway|ASK_Plass7,Weekday,18,25,1,0.2846,0.0352,false,0.6534,0.7224,true,0.7349
norway|ASK_Plass7,Weekday,19,34,1,0.2531,0.026,false,-0.2405,-0.0258,false,
norway|ASK_Plass7,Weekday,20,63,1,0.2444,0.0011,false,0.23,0.3944,true,0.5008
norway|ASK_Plass7,Weekday,21,18,1,0.2933,0.0908,true,-0.1046,0.1621,false,
norway|ASK_Plass7,Weekday,22,40,1,0.1605,0.2563,true,0.1313,-0.0667,false,
norway|ASK_Plass7,Weekday,23,32,1,0.1457,0.5069,true,-0.1229,-0.2205,false,
norway|OSL_S_KT202,Weekday,15,23,1,0.1706,0.5166,true,0.3962,0.3638,true,
norway|OSL_S_KT202,Weekday,16,45,1,0.1836,0.0976,true,0.3001,0.5666,true,
norway|OSL_S_KT202,Weekday,17,15,1,0.3026,0.1287,true,0.2427,0.7024,true,
norway|OSL_S_KT202,Weekday,20,26,1,0.129,0.7809,true,0.065,0.028,false,
norway|OSL_S_KT202,Weekday,21,16,1,0.1657,0.7728,true,0.2572,0.2134,false,
gist|KR_U1225,Weekend,18,15,1,0.2313,0.3995,true,0.1989,-0.0161,false,
norway|OSL_T_30,Weekday,16,17,1,0.1904,0.5697,true,0.0249,0.3716,true,
gist|KR_U1446,Weekday,17,26,1,0.197,0.2665,true,-0.2589,-0.3199,true,
gist|KR_U1446,Weekday,18,31,1,0.1894,0.2177,true,-0.1162,-0.0825,false,
norway|ASK_Plass87,Weekday,17,20,1,0.0976,0.9913,true,-0.2609,-0.0767,false,
norway|ASK_Plass87,Weekday,18,19,1,0.1355,0.8769,true,0.0772,-0.136,false,
gist|KR_U8,Weekday,18,29,1,0.2308,0.0919,true,0.3222,0.3239,true,
gist|KR_U8,Weekday,19,16,1,0.1828,0.6598,true,0.4797,0.0619,true,
norway|TRO_R_AdO1-3,Weekday,17,52,1,0.2159,0.0161,false,0.1395,0.4583,true,
norway|TRO_R_AdO1-3,Weekday,18,16,1,0.1628,0.791,true,0.1745,0.7294,true,
norway|TRO_R_AdO1-3,Weekday,20,26,1,0.2147,0.1828,true,0.1509,0.0951,false,
norway|TRO_R_AdO1-3,Weekday,21,16,1,0.3522,0.038,false,0.4304,0.0265,true,
norway|BAR_Plass153,Weekday,16,20,1,0.2126,0.3277,true,0.0844,0.2339,false,
norway|BAR_Plass129,Weekday,13,20,1,0.1366,0.8504,true,0.3797,0.1038,true,
norway|BAR_Plass129,Weekday,14,40,1,0.2001,0.0823,true,-0.1595,-0.4066,true,
norway|BAR_Plass129,Weekday,15,35,1,0.2101,0.0919,true,0.2543,0.0234,false,
norway|BAR_Plass129,Weekday,16,52,1,0.1805,0.0688,true,-0.118,-0.2183,false,
norway|BAR_Plass129,Weekday,17,29,1,0.1578,0.4679,true,0.0155,-0.0921,false,
norway|BAR_Plass129,Weekday,18,18,1,0.2522,0.2031,true,-0.1988,-0.6061,true,
norway|TRO_R_AdA6-1,Weekday,16,29,1,0.2156,0.1361,true,0.2135,0.3202,true,
norway|TRO_R_AdA6-1,Weekday,17,19,1,0.2498,0.1874,true,0.8811,0.9035,true,
norway|TRO_R_AdA6-1,Weekday,23,17,1,0.2486,0.245,true,0.2035,-0.4142,true,
acn|ACN_2-39-127-19,Weekday,2,32,1,0.1494,0.4752,true,0.0226,0.2575,false,
acn|ACN_2-39-127-19,Weekday,3,19,1,0.158,0.7312,true,-0.3267,-0.0456,true,
acn|ACN_2-39-127-19,Weekday,16,35,1,0.17,0.2658,true,-0.0419,-0.0585,false,
acn|ACN_2-39-127-19,Weekday,17,22,1,0.1075,0.9615,true,0.1615,0.1564,false,
gist|KR_U73,Weekday,11,25,1,0.1275,0.8123,true,0.6808,-0.1147,true,
gist|KR_U73,Weekday,15,18,1,0.135,0.8989,true,0.4821,0.3911,true,
gist|KR_U434,Weekday,17,20,1,0.2271,0.2547,true,-0.1144,-0.4346,true,
gist|KR_U434,Weekday,18,46,1,0.0994,0.7564,true,-0.142,-0.1346,false,
gist|KR_U434,Weekday,19,17,1,0.3186,0.0638,true,-0.0576,-0.3374,true,
norway|OSL_S_KT160,Weekday,3,18,1,0.2878,0.1019,true,-0.4698,-0.6058,true,
acn|ACN_2-39-139-28,Weekday,1,17,1,0.2088,0.4501,true,-0.1349,0.2647,false,
acn|ACN_2-39-139-28,Weekday,2,52,1,0.1539,0.1723,true,-0.176,0.1169,false,
acn|ACN_2-39-139-28,Weekday,3,16,1,0.1278,0.9566,true,-0.0347,0.1559,false,
acn|ACN_2-39-139-28,Weekday,4,15,1,0.1762,0.7413,true,-0.3534,-0.4464,true,
acn|ACN_2-39-139-28,Weekday,5,17,1,0.278,0.145,true,-0.3045,-0.299,true,
acn|ACN_2-39-139-28,Weekday,15,43,1,0.2116,0.0432,false,0.065,0.0488,false,
acn|ACN_2-39-139-28,Weekday,16,22,1,0.1684,0.5619,true,-0.2153,0.0356,false,
norway|OSL_S_KT94,Weekday,14,22,1,0.1368,0.806,true,-0.1658,-0.0785,false,
norway|OSL_S_KT94,Weekday,15,22,1,0.1789,0.4832,true,0.3073,0.4226,true,
norway|OSL_S_KT94,Weekday,16,15,1,0.2011,0.5796,true,0.3726,0.325,true,
norway|OSL_S_KT94,Weekday,17,18,1,0.1634,0.7234,true,0.3094,0.3044,true,
norway|OSL_T_76,Weekday,19,18,1,0.1938,0.5098,true,-0.0309,0.25,false,
norway|OSL_S_KT164,Weekday,17,28,1,0.1476,0.5772,true,0.0726,0.3408,true,
norway|OSL_S_KT45,Weekend,1,18,1,0.1178,0.9643,true,0.2176,0.1001,false,
norway|OSL_S_KT45,Weekend,19,16,1,0.2318,0.3572,true,0.168,0.2382,false,
norway|ASK_Plass5,Weekday,15,21,1,0.1362,0.8317,true,-0.2303,0.1532,false,
norway|ASK_Plass5,Weekday,16,19,1,0.2217,0.3087,true,0.627,0.8012,true,
norway|ASK_Plass5,Weekday,17,43,1,0.2585,0.0065,false,0.1181,0.0123,false,
norway|ASK_Plass5,Weekday,18,17,1,0.3357,0.0436,false,0.9317,0.473,true,0.888
