user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
ACN_2-39-123-23,Weekday,1,26,1,0.1955,0.275,true,-0.1558,-0.0885,false,
ACN_2-39-123-23,Weekday,2,26,1,0.2045,0.2285,true,-0.7793,-0.5159,true,
ACN_2-39-123-23,Weekday,8,37,1,0.0858,0.949,true,0.2697,0.367,true,
ACN_2-39-123-23,Weekday,9,52,1,0.1858,0.0562,true,0.3126,0.3776,true,
ACN_2-39-138-29,Weekday,1,47,1,0.2151,0.0264,false,-0.0642,-0.0926,false,
ACN_2-39-138-29,Weekday,2,35,1,0.2369,0.0399,false,-0.3471,-0.4025,true,
ACN_2-39-138-29,Weekday,8,66,1,0.1225,0.2786,true,0.0508,0.0607,false,
ACN_2-39-78-365,Weekday,2,27,1,0.2796,0.0297,false,-0.6699,-0.6011,true,
ACN_2-39-78-365,Weekday,3,16,1,0.3151,0.0838,true,-0.8982,-0.85,true,
ACN_2-39-78-365,Weekday,8,53,1,0.1467,0.2066,true,0.3385,0.5149,true,
ACN_2-39-78-365,Weekday,9,30,1,0.1429,0.5748,true,0.3286,0.4598,true,
ACN_2-39-78-365,Weekday,10,16,1,0.2033,0.5239,true,0.144,0.4882,true,
ACN_2-39-139-28,Weekend,10,17,1,0.1002,0.9956,true,-0.3386,-0.1373,true,
ACN_2-39-139-28,Weekend,12,18,1,0.1249,0.9419,true,0.1013,0.1868,false,
ACN_2-39-125-21,Weekday,1,34,1,0.312,0.0027,false,-0.0669,0.2559,false,0.1771
ACN_2-39-125-21,Weekday,2,34,1,0.2259,0.0629,true,-0.5093,-0.2987,true,
ACN_2-39-125-21,Weekday,8,41,1,0.1216,0.5824,true,0.2939,0.4886,true,
ACN_2-39-125-21,Weekday,9,35,1,0.1577,0.3509,true,-0.0029,0.2737,false,
ACN_2-39-125-21,Weekday,12,25,1,0.1756,0.4254,true,0.3962,0.165,true,
ACN_2-39-89-25,Weekday,1,16,1,0.2129,0.4639,true,0.194,-0.0853,false,
ACN_2-39-89-25,Weekday,2,22,1,0.2019,0.3325,true,-0.603,-0.406,true,
ACN_2-39-89-25,Weekday,7,25,1,0.1511,0.6195,true,-0.4845,-0.3559,true,
ACN_2-39-89-25,Weekday,8,61,1,0.2135,0.0079,false,0.6562,0.4293,true,
ACN_2-39-89-25,Weekday,9,23,1,0.2094,0.2666,true,0.4731,0.501,true,
ACN_2-39-127-19,Weekend,12,17,1,0.2469,0.252,true,-0.0839,0.1618,false,
ACN_2-39-128-18,Weekday,1,21,1,0.1713,0.5703,true,-0.2137,-0.2792,false,
ACN_2-39-128-18,Weekday,2,28,1,0.0865,0.985,true,-0.2655,-0.0914,false,
ACN_2-39-128-18,Weekday,8,16,1,0.2297,0.3683,true,0.515,0.7206,true,
ACN_2-39-128-18,Weekday,9,35,1,0.1711,0.259,true,0.2758,0.3524,true,
ACN_2-39-128-18,Weekday,10,18,1,0.2162,0.3706,true,0.0368,0.2921,false,
ACN_2-39-128-18,Weekday,12,15,1,0.2497,0.308,true,0.3491,0.4643,true,
ACN_2-39-130-31,Weekday,1,30,1,0.2199,0.1109,true,0.3386,0.1964,true,
ACN_2-39-130-31,Weekday,2,27,1,0.2777,0.0315,false,-0.3136,-0.421,true,
ACN_2-39-130-31,Weekday,8,34,1,0.1019,0.8732,true,0.2103,0.3332,true,
ACN_2-39-130-31,Weekday,9,23,1,0.1693,0.5267,true,0.5521,0.2875,true,
ACN_2-39-127-19,Weekday,1,45,1,0.1546,0.2347,true,0.0108,0.2959,false,
ACN_2-39-127-19,Weekday,2,29,1,0.1704,0.3708,true,-0.3714,-0.1547,true,
ACN_2-39-127-19,Weekday,3,16,1,0.3206,0.075,true,-0.5442,-0.3412,true,
ACN_2-39-127-19,Weekday,8,48,1,0.1229,0.4658,true,-0.0262,0.0642,false,
ACN_2-39-127-19,Weekday,9,26,1,0.1299,0.7741,true,-0.0164,0.105,false,
ACN_2-39-127-19,Weekday,12,16,1,0.1404,0.9112,true,0.2074,0.2853,false,
ACN_2-39-131-30,Weekday,1,41,1,0.2376,0.0199,false,-0.2073,0.1556,false,-0.1339
ACN_2-39-131-30,Weekday,2,33,1,0.1716,0.2876,true,-0.2503,-0.0468,false,
ACN_2-39-131-30,Weekday,3,16,1,0.2846,0.1503,true,-0.4216,-0.6441,true,
ACN_2-39-131-30,Weekday,8,56,1,0.1019,0.6098,true,0.1948,0.239,false,
ACN_2-39-139-28,Weekday,1,69,1,0.1592,0.062,true,-0.1198,0.1793,false,
ACN_2-39-139-28,Weekday,2,31,1,0.0871,0.9731,true,-0.0998,-0.0484,false,
ACN_2-39-139-28,Weekday,3,27,1,0.2306,0.1141,true,-0.2444,-0.3144,true,
ACN_2-39-139-28,Weekday,7,16,1,0.1981,0.5576,true,-0.125,0.0706,false,
ACN_2-39-139-28,Weekday,8,65,1,0.1814,0.0285,false,-0.1002,0.0927,false,
ACN_2-39-129-17,Weekend,9,15,1,0.2021,0.5732,true,0.4333,-0.05,true,
ACN_2-39-79-379,Weekday,1,27,1,0.1744,0.3857,true,-0.2868,-0.2833,false,
ACN_2-39-79-379,Weekday,2,38,1,0.3588,0.0001,false,-0.1159,-0.2336,false,-0.2702
ACN_2-39-79-379,Weekday,8,48,1,0.0653,0.9869,true,0.073,0.272,false,
ACN_2-39-79-379,Weekday,9,34,1,0.1667,0.3028,true,0.1145,0.2801,false,
ACN_2-39-79-380,Weekday,1,21,1,0.2351,0.197,true,-0.6641,-0.5948,true,
ACN_2-39-79-380,Weekday,4,16,1,0.2727,0.1857,true,-0.6348,-0.5971,true,
ACN_2-39-79-380,Weekday,7,51,1,0.1463,0.2274,true,0.3926,0.4136,true,
ACN_2-39-79-380,Weekday,8,37,1,0.1461,0.4111,true,0.5368,0.6043,true,
ACN_2-39-79-380,Weekday,10,22,1,0.2041,0.3201,true,0.28,0.2614,false,
ACN_2-39-79-380,Weekday,12,19,1,0.2226,0.3044,true,-0.2045,-0.387,true,
ACN_2-39-91-437,Weekday,1,18,1,0.3347,0.0357,false,-0.1761,-0.1166,false,
ACN_2-39-91-437,Weekday,2,26,1,0.3402,0.0049,false,-0.9672,-0.8213,true,
ACN_2-39-91-437,Weekday,8,64,1,0.1339,0.2041,true,0.4487,0.548,true,
ACN_2-39-91-437,Weekday,9,23,1,0.1231,0.8775,true,0.1872,0.1166,false,
ACN_2-39-129-17,Weekday,1,48,1,0.1444,0.2721,true,0.2443,0.038,false,
ACN_2-39-129-17,Weekday,2,22,1,0.1892,0.4116,true,-0.2648,0.0966,false,
ACN_2-39-129-17,Weekday,3,15,1,0.4048,0.0148,false,-0.7339,-0.7429,true,
ACN_2-39-129-17,Weekday,8,48,1,0.132,0.3756,true,0.3221,0.3805,true,
ACN_2-39-129-17,Weekday,9,25,1,0.1413,0.7019,true,-0.2847,-0.0077,false,
ACN_2-39-129-17,Weekday,12,15,1,0.3433,0.0586,true,0.7246,0.2198,true,
ACN_2-39-138-29,Weekend,1,15,1,0.2648,0.2444,true,-0.2887,-0.0821,false,
ACN_2-39-138-29,Weekend,10,16,1,0.174,0.7188,true,0.1546,-0.05,false,
ACN_2-39-79-377,Weekday,1,18,1,0.25,0.2114,true,-0.6113,-0.29,true,
ACN_2-39-79-377,Weekday,8,58,1,0.1417,0.1973,true,0.4674,0.5091,true,
ACN_2-39-79-377,Weekday,9,17,1,0.1542,0.8145,true,0.3901,0.1201,true,
ACN_2-39-79-377,Weekday,12,15,1,0.2012,0.579,true,-0.6172,-0.4429,true,
