user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
TRO_R_Bl2-1,Weekday,11,40,2,0.0878,0.9185,true,0.0413,-0.0272,false,
TRO_R_Bl2-1,Weekday,12,16,2,0.187,0.6315,true,-0.0212,-0.1118,false,
BAR_2_Plass14,Weekday,11,18,2,0.0932,0.9977,true,0.514,0.2095,true,
BAR_2_Plass14,Weekday,12,16,2,0.1409,0.909,true,-0.0632,0.1206,false,
BAR_Plass113,Weekend,9,25,2,0.1248,0.8321,true,-0.0225,0.2846,false,
BAR_Plass113,Weekend,10,23,2,0.162,0.584,true,0.1986,0.0543,false,
TRO_R_Bl2-7,Weekday,8,15,2,0.2887,0.1646,true,-0.1762,-0.1286,false,
TRO_R_Bl2-7,Weekday,9,24,2,0.1681,0.5082,true,-0.0942,-0.2031,false,
TRO_R_Bl2-7,Weekday,10,19,2,0.2431,0.2122,true,-0.0376,-0.1211,false,
TRO_R_Bl2-7,Weekday,11,18,2,0.2604,0.1747,true,-0.2389,-0.5893,true,
TRO_Plass45,Weekday,8,33,2,0.1569,0.3931,true,0.0746,0.3722,true,
TRO_Plass45,Weekday,9,35,2,0.1549,0.373,true,-0.0628,-0.1751,false,
TRO_Plass45,Weekday,10,18,2,0.1961,0.4943,true,-0.3326,-0.5225,true,
TRO_Plass45,Weekday,11,16,2,0.1385,0.9192,true,-0.1895,0.0294,false,
ASK_Plass29,Weekday,8,51,2,0.2769,0.0008,false,0.3987,0.4062,true,
ASK_Plass29,Weekday,9,70,2,0.2741,0.0001,false,0.3754,0.672,true,0.6696
ASK_Plass29,Weekday,10,90,2,0.2284,0.0002,false,0.047,0.268,false,
ASK_Plass29,Weekday,11,91,2,0.2977,0.0,false,0.2146,0.1246,false,
ASK_Plass29,Weekday,12,20,2,0.2983,0.0573,true,0.2118,0.2364,false,
TRO_R_SR2-3,Weekday,9,26,2,0.1558,0.5552,true,0.2585,0.4783,true,
TRO_R_SR2-3,Weekday,10,17,2,0.2166,0.4035,true,0.4901,0.4902,true,
TRO_R_SR2-3,Weekday,11,28,2,0.1778,0.3408,true,0.0635,0.2846,false,
ASK_Plass23,Weekend,8,19,2,0.2319,0.2595,true,0.4614,0.7193,true,
ASK_Plass23,Weekend,9,28,2,0.1771,0.345,true,0.2163,0.4702,true,
ASK_Plass23,Weekend,10,25,2,0.1955,0.2963,true,-0.0203,-0.2692,false,
ASK_Plass23,Weekend,11,27,2,0.151,0.5711,true,-0.0165,0.0308,false,
BAR_2_Plass9,Weekday,8,16,2,0.2051,0.5124,true,0.3985,0.4235,true,
BAR_2_Plass9,Weekday,9,23,2,0.112,0.9358,true,-0.2958,-0.1265,false,
BAR_2_Plass9,Weekday,10,22,2,0.1281,0.8642,true,0.0765,0.2355,false,
BAR_2_Plass9,Weekday,11,17,2,0.1506,0.8359,true,0.2938,0.2675,false,
BAR_2_Plass9,Weekday,12,22,2,0.129,0.8586,true,0.2715,0.2016,false,
ASK_Plass57,Weekend,8,23,2,0.2638,0.0821,true,0.7285,0.6937,true,
ASK_Plass57,Weekend,9,26,2,0.1548,0.5632,true,0.284,0.2843,false,
ASK_Plass57,Weekend,10,24,2,0.1235,0.8583,true,-0.227,0.0457,false,
OSL_S_KT149,Weekday,4,24,2,0.1735,0.4672,true,0.0902,0.3096,true,
OSL_S_KT149,Weekday,10,16,2,0.1301,0.9497,true,0.2034,0.156,false,
OSL_S_KT149,Weekday,11,18,2,0.1387,0.8799,true,-0.0524,0.1723,false,
OSL_S_KT149,Weekday,12,46,2,0.1207,0.5177,true,0.2415,0.3289,true,
OSL_S_KT112,Weekend,12,15,2,0.1684,0.7891,true,0.091,0.0786,false,
BAR_Plass153,Weekday,8,24,2,0.2314,0.1538,true,-0.1207,0.1144,false,
TRO_R_AsO2-1,Weekday,9,84,2,0.1288,0.1259,true,0.0535,0.1004,false,
TRO_R_AsO2-1,Weekday,10,51,2,0.2052,0.0279,false,0.2908,0.0159,false,
TRO_R_AsO2-1,Weekday,11,16,2,0.2921,0.1309,true,0.1369,-0.1206,false,
TRO_R_AdO1-1,Weekday,4,23,2,0.1155,0.9195,true,-0.0982,-0.1462,false,
TRO_R_AdO1-1,Weekday,11,32,2,0.1168,0.7769,true,0.0727,0.0931,false,
OSL_S_KT143,Weekend,10,70,2,0.1072,0.4014,true,0.0497,0.1136,false,
OSL_S_KT143,Weekend,11,53,2,0.1371,0.2749,true,0.3086,0.1281,true,
ASK_Plass29,Weekend,8,16,2,0.3402,0.0496,false,0.4029,0.7147,true,
ASK_Plass29,Weekend,10,22,2,0.1996,0.3458,true,-0.2598,-0.3145,true,
ASK_Plass29,Weekend,11,19,2,0.1665,0.6694,true,0.0098,-0.0562,false,
TRO_Plass52,Weekday,10,18,2,0.1579,0.7618,true,-0.0917,-0.1455,false,
TRO_Plass52,Weekday,11,34,2,0.081,0.9792,true,-0.0051,0.0634,false,
BAR_Plass157,Weekend,9,17,2,0.2872,0.1216,true,0.5459,0.0392,true,
BAR_Plass157,Weekend,10,17,2,0.1845,0.6106,true,0.0126,-0.0196,false,
OSL_S_KT17,Weekday,11,16,2,0.1846,0.6477,true,0.3577,0.3794,true,
OSL_S_KT17,Weekday,12,48,2,0.0936,0.7971,true,-0.0524,0.2144,false,
TRO_R_Bl2-2,Weekday,1,17,2,0.17,0.7109,true,0.0054,-0.0564,false,
TRO_R_Bl2-2,Weekday,8,37,2,0.1658,0.2632,true,0.2003,0.6408,true,
TRO_R_Bl2-2,Weekday,9,20,2,0.124,0.9188,true,0.3865,0.4617,true,
TRO_R_Bl2-2,Weekday,10,26,2,0.1871,0.3242,true,0.117,0.3436,true,
TRO_R_Bl2-2,Weekday,11,35,2,0.1354,0.5446,true,0.2711,0.3454,true,
TRO_R_Bl2-2,Weekday,12,36,2,0.1317,0.5624,true,-0.0218,0.079,false,
BAR_Plass157,Weekday,8,32,2,0.1676,0.3321,true,0.1165,0.2561,false,
BAR_Plass157,Weekday,9,78,2,0.117,0.2403,true,-0.0276,0.0788,false,
BAR_Plass157,Weekday,10,36,2,0.1355,0.5254,true,0.0355,-0.0215,false,
BAR_Plass157,Weekday,11,19,2,0.2366,0.239,true,0.101,0.2799,false,
ASK_Plass25,Weekend,9,17,2,0.2311,0.3251,true,0.2753,0.1103,false,
ASK_Plass25,Weekend,10,23,2,0.1222,0.8833,true,0.0313,-0.0909,false,
OSL_T_74,Weekday,4,16,2,0.163,0.7897,true,-0.2714,-0.3118,true,
OSL_T_74,Weekday,7,18,2,0.1524,0.798,true,0.6454,0.5335,true,
OSL_T_74,Weekday,8,29,2,0.1666,0.3984,true,-0.0856,0.2015,false,
OSL_T_74,Weekday,9,30,2,0.1795,0.2904,true,0.299,0.4844,true,
OSL_T_74,Weekday,10,18,2,0.3725,0.0137,false,0.5141,0.5844,true,
OSL_T_74,Weekday,11,26,2,0.1645,0.4841,true,0.1453,-0.0017,false,
OSL_T_32,Weekday,7,20,2,0.1663,0.639,true,0.1868,0.0481,false,
OSL_T_32,Weekday,8,31,2,0.2027,0.1578,true,0.0258,0.0585,false,
OSL_T_32,Weekday,11,20,2,0.177,0.5592,true,-0.1635,-0.1596,false,
OSL_S_KT95,Weekday,11,23,2,0.159,0.6072,true,0.0187,0.0148,false,
OSL_S_KT95,Weekday,12,56,2,0.1825,0.049,false,0.0574,-0.0278,false,
OSL_S_KT84,Weekday,1,44,2,0.1867,0.0944,true,0.1008,0.0611,false,
OSL_S_KT84,Weekday,2,22,2,0.1661,0.58,true,0.7242,0.2321,true,
OSL_S_KT84,Weekday,9,18,2,0.1866,0.5591,true,0.4982,0.3581,true,
OSL_S_KT84,Weekday,10,35,2,0.201,0.1194,true,0.6014,0.5723,true,
OSL_S_KT84,Weekday,11,39,2,0.176,0.1799,true,0.3524,0.417,true,
OSL_S_KT84,Weekday,12,43,2,0.1166,0.6058,true,0.2213,0.1929,false,
OSL_T_35,Weekend,6,28,2,0.2234,0.1232,true,0.2396,0.2835,false,
OSL_T_35,Weekend,9,15,2,0.1751,0.7478,true,-0.0255,0.0464,false,
OSL_S_KT138,Weekend,3,29,2,0.2105,0.154,true,-0.3348,-0.6641,true,
ASK_Plass67,Weekend,6,24,2,0.1528,0.6314,true,-0.0619,0.0844,false,
ASK_Plass67,Weekend,7,18,2,0.1599,0.7475,true,0.1581,0.3829,true,
ASK_Plass67,Weekend,8,19,2,0.2341,0.2498,true,-0.0498,0.0316,false,
ASK_Plass67,Weekend,9,24,2,0.1942,0.327,true,-0.1092,-0.0243,false,
OSL_T_24,Weekday,8,15,2,0.1493,0.8924,true,0.3432,0.4464,true,
OSL_T_24,Weekday,9,19,2,0.15,0.7867,true,-0.007,-0.0719,false,
OSL_T_24,Weekday,10,15,2,0.1156,0.9882,true,0.2999,0.2536,false,
OSL_S_KT84,Weekend,1,18,2,0.149,0.8199,true,0.1931,0.0114,false,
OSL_S_KT84,Weekend,3,15,2,0.1653,0.8075,true,0.1548,-0.2607,false,
OSL_S_KT84,Weekend,12,19,2,0.1956,0.4627,true,0.3548,0.4186,true,
OSL_S_KT112,Weekday,1,19,2,0.1929,0.4805,true,0.4093,0.5351,true,
OSL_S_KT112,Weekday,10,15,2,0.1079,0.9949,true,-0.2234,-0.175,false,
OSL_S_KT112,Weekday,11,17,2,0.1169,0.9744,true,0.3092,0.1814,true,
OSL_S_KT112,Weekday,12,45,2,0.1211,0.5272,true,-0.164,-0.174,false,
BOD_02H0505,Weekday,8,21,2,0.197,0.3901,true,0.1773,0.4701,true,
BOD_02H0505,Weekday,9,61,2,0.2378,0.0021,false,0.022,0.2721,false,0.2265
BOD_02H0505,Weekday,10,21,2,0.2765,0.0812,true,0.3788,0.2909,true,
BOD_02H0505,Weekday,11,42,2,0.1433,0.3566,true,0.2297,0.3343,true,
BOD_02H0505,Weekday,12,22,2,0.2507,0.1266,true,0.1638,0.0683,false,
OSL_S_KT94,Weekday,5,18,2,0.2235,0.3308,true,0.0575,0.356,true,
OSL_S_KT94,Weekday,7,29,2,0.1018,0.9253,true,-0.2644,-0.2054,false,
OSL_S_KT94,Weekday,8,37,2,0.1305,0.5567,true,0.3628,0.4018,true,
OSL_S_KT94,Weekday,9,30,2,0.1163,0.8135,true,0.365,0.3544,true,
OSL_S_KT94,Weekday,11,15,2,0.1796,0.7192,true,-0.5572,-0.6071,true,
OSL_S_KT43,Weekday,6,28,2,0.2621,0.0432,false,0.1273,0.1691,false,0.2285
OSL_S_KT43,Weekday,7,21,2,0.2307,0.2148,true,-0.1422,-0.0883,false,
OSL_S_KT43,Weekday,8,22,2,0.2225,0.2271,true,-0.2515,-0.2638,false,
OSL_S_KT43,Weekday,9,24,2,0.1824,0.4029,true,-0.0934,-0.0013,false,
OSL_S_KT43,Weekday,10,56,2,0.1033,0.5927,true,0.0765,0.2171,false,
OSL_S_KT43,Weekday,11,69,2,0.1624,0.0539,true,0.0046,0.1095,false,
OSL_S_KT43,Weekday,12,56,2,0.1366,0.2496,true,0.1821,0.0664,false,
OSL_S_KT72,Weekend,1,24,2,0.1693,0.4987,true,0.3485,0.3739,true,
OSL_S_KT72,Weekend,8,25,2,0.1783,0.4061,true,0.0552,0.0823,false,
OSL_S_KT72,Weekend,9,19,2,0.1708,0.6376,true,0.6465,-0.0334,true,
OSL_S_KT72,Weekend,10,30,2,0.1503,0.5088,true,0.0753,0.2296,false,
OSL_S_KT72,Weekend,11,35,2,0.1307,0.5909,true,-0.0764,-0.0971,false,
OSL_S_KT72,Weekend,12,24,2,0.1098,0.9349,true,0.2447,0.2087,false,
TRO_Plass25,Weekend,9,17,2,0.1689,0.718,true,0.4243,0.0882,true,
TRO_Plass11,Weekday,11,28,2,0.1064,0.9102,true,0.1293,0.0769,false,
OSL_T_30,Weekday,6,16,2,0.1536,0.8453,true,0.3565,0.0147,true,
OSL_T_30,Weekday,7,18,2,0.1422,0.8604,true,0.3128,0.3416,true,
OSL_T_30,Weekday,8,30,2,0.1112,0.8531,true,0.1823,0.3822,true,
OSL_T_30,Weekday,10,16,2,0.2935,0.1275,true,-0.2332,0.0103,false,
TRO_R_AdO3-2,Weekday,9,16,2,0.118,0.9793,true,-0.0362,-0.2235,false,
TRO_R_AdO3-2,Weekday,10,29,2,0.1629,0.4265,true,0.2962,0.269,false,
TRO_R_AdO3-2,Weekday,11,21,2,0.2213,0.2562,true,0.0189,-0.1039,false,
TRO_R_AdO3-2,Weekday,12,16,2,0.1803,0.6767,true,0.0327,0.0147,false,
OSL_T_76,Weekday,10,31,2,0.1299,0.6743,true,0.1324,0.3836,true,
OSL_T_76,Weekday,11,22,2,0.0946,0.9894,true,-0.1286,-0.127,false,
OSL_S_KT169,Weekend,8,17,2,0.2625,0.1926,true,0.0009,0.3497,true,
OSL_S_KT169,Weekend,10,26,2,0.2801,0.0341,false,0.0704,-0.0394,false,-0.0376
OSL_S_KT169,Weekend,11,15,2,0.2538,0.2894,true,-0.1737,-0.118,false,
OSL_S_KT17,Weekend,12,31,2,0.1247,0.7228,true,0.075,0.175,false,
OSL_S_KT45,Weekend,1,25,2,0.1272,0.8145,true,0.2152,0.1131,false,
OSL_S_KT45,Weekend,2,24,2,0.1069,0.9472,true,-0.0509,0.1052,false,
OSL_S_KT45,Weekend,9,20,2,0.1729,0.5895,true,0.0051,0.3881,true,
OSL_S_KT45,Weekend,10,28,2,0.1497,0.559,true,0.1339,0.1341,false,
OSL_S_KT45,Weekend,12,21,2,0.1206,0.9207,true,0.1616,0.1818,false,
TRO_R_Bl2-8,Weekday,9,63,2,0.2017,0.0123,false,0.3246,0.468,true,
TRO_R_Bl2-8,Weekday,10,18,2,0.2974,0.0832,true,0.0574,0.1146,false,
ASK_Plass89,Weekend,9,16,2,0.2395,0.3187,true,0.2082,0.0265,false,
ASK_Plass89,Weekend,10,25,2,0.1391,0.7202,true,0.2613,0.2681,false,
OSL_S_KT140,Weekday,9,37,2,0.1885,0.1454,true,0.7816,0.7625,true,
OSL_S_KT140,Weekday,10,30,2,0.1607,0.4228,true,0.2104,0.3562,true,
OSL_S_KT140,Weekday,11,24,2,0.1231,0.8609,true,0.4527,0.3035,true,
ASK_Plass33,Weekday,8,41,2,0.2099,0.0548,true,0.0377,0.083,false,
ASK_Plass33,Weekday,9,26,2,0.2025,0.2382,true,0.2219,0.385,true,
ASK_Plass33,Weekday,10,44,2,0.1161,0.5967,true,0.0449,0.1269,false,
ASK_Plass33,Weekday,11,39,2,0.1637,0.2491,true,0.0545,0.0061,false,
ASK_Plass33,Weekday,12,30,2,0.1768,0.3072,true,0.1866,0.1429,false,
OSL_T_50,Weekday,7,15,2,0.1323,0.9556,true,0.0384,-0.0893,false,
OSL_T_50,Weekday,9,79,2,0.0862,0.6046,true,0.1468,0.054,false,
OSL_T_50,Weekday,10,18,2,0.125,0.9414,true,0.4164,0.3071,true,
TRO_R_AsO4-2,Weekday,8,37,2,0.1931,0.1278,true,0.2195,0.2074,false,
TRO_R_AsO4-2,Weekday,9,20,2,0.3046,0.0493,false,0.4957,0.8165,true,0.8162
TRO_R_AsO4-2,Weekday,10,20,2,0.1727,0.591,true,0.9072,0.588,true,
TRO_R_AsO4-2,Weekday,11,28,2,0.2275,0.1111,true,-0.2062,-0.0799,false,
ASK_Plass31,Weekday,8,25,2,0.2081,0.2303,true,-0.0329,0.2631,false,
ASK_Plass31,Weekday,9,89,2,0.1595,0.0224,false,0.1716,0.385,true,
ASK_Plass31,Weekday,10,36,2,0.1769,0.2114,true,0.1873,0.451,true,
ASK_Plass31,Weekday,11,26,2,0.214,0.1859,true,0.03,0.0947,false,
TRO_R_Share-12,Weekday,8,28,2,0.0951,0.9623,true,0.3705,0.4461,true,
TRO_R_Share-12,Weekday,10,25,2,0.1395,0.7168,true,0.0808,0.0692,false,
TRO_R_Share-12,Weekday,11,15,2,0.1675,0.7947,true,0.2758,0.0607,false,
OSL_S_KT77,Weekday,7,16,2,0.1993,0.5497,true,0.3794,0.6412,true,
OSL_S_KT77,Weekday,8,48,2,0.14,0.3066,true,0.2775,0.1892,false,
OSL_S_KT77,Weekday,9,39,2,0.0981,0.8487,true,0.3147,0.3216,true,
OSL_S_KT77,Weekday,10,39,2,0.1172,0.6605,true,0.2225,0.2825,false,
OSL_S_KT77,Weekday,11,20,2,0.2665,0.1174,true,0.4155,-0.2586,true,
OSL_S_KT162,Weekend,1,19,2,0.1485,0.7974,true,0.3932,0.3537,true,
OSL_S_KT162,Weekend,3,15,2,0.1726,0.7635,true,0.365,0.4786,true,
OSL_S_KT162,Weekend,12,16,2,0.1718,0.7333,true,0.4881,0.6421,true,
ASK_Plass7,Weekday,9,67,2,0.2613,0.0002,false,0.4291,0.6136,true,0.5978
ASK_Plass7,Weekday,10,97,2,0.234,0.0001,false,0.0781,0.2632,false,
ASK_Plass7,Weekday,11,58,2,0.227,0.0052,false,-0.0538,0.0481,false,
ASK_Plass7,Weekday,12,45,2,0.1154,0.59,true,-0.0682,-0.108,false,
TRO_R_AsO6-1,Weekday,8,24,2,0.2006,0.2905,true,-0.1812,-0.0939,false,
ASK_Plass89,Weekday,5,22,2,0.155,0.6673,true,0.0144,0.013,false,
ASK_Plass89,Weekday,6,22,2,0.1527,0.6858,true,0.5511,0.4116,true,
ASK_Plass89,Weekday,7,30,2,0.1461,0.5457,true,0.2305,0.3431,true,
ASK_Plass89,Weekday,8,42,2,0.152,0.2889,true,0.1187,0.285,false,
ASK_Plass89,Weekday,9,21,2,0.1517,0.7203,true,0.1826,0.1793,false,
ASK_Plass89,Weekday,10,32,2,0.1685,0.3255,true,0.2296,0.4555,true,
ASK_Plass89,Weekday,11,55,2,0.085,0.8247,true,0.2719,0.0713,false,
ASK_Plass89,Weekday,12,19,2,0.2126,0.3583,true,-0.0938,0.1176,false,
ASK_Plass37,Weekday,8,18,2,0.3028,0.0742,true,0.3333,0.5769,true,
ASK_Plass37,Weekday,9,39,2,0.2556,0.0125,false,0.6051,0.7438,true,
ASK_Plass37,Weekday,10,58,2,0.2322,0.004,false,0.5646,0.6796,true,
ASK_Plass37,Weekday,11,45,2,0.1592,0.206,true,0.1354,0.1932,false,
ASK_Plass37,Weekday,12,29,2,0.1588,0.4592,true,0.0731,0.1777,false,
OSL_T_13,Weekday,1,15,2,0.1166,0.9871,true,0.0554,0.1179,false,
OSL_T_13,Weekday,5,17,2,0.1817,0.6294,true,0.1558,0.1299,false,
OSL_T_13,Weekday,7,17,2,0.2758,0.1511,true,-0.2722,0.0834,false,
OSL_T_13,Weekday,10,16,2,0.2574,0.2404,true,0.2943,0.2441,false,
OSL_T_13,Weekday,11,22,2,0.1369,0.8054,true,-0.1885,0.0655,false,
OSL_T_13,Weekday,12,46,2,0.1874,0.0803,true,-0.0932,0.2172,false,
OSL_S_KT138,Weekday,11,30,2,0.1686,0.3632,true,0.0983,0.2192,false,
TRO_Plass27,Weekday,8,24,2,0.1664,0.5212,true,0.439,0.4136,true,
TRO_Plass27,Weekday,9,77,2,0.1695,0.0248,false,0.2851,0.4338,true,
TRO_Plass27,Weekday,10,43,2,0.3586,0.0,false,0.8891,0.0412,true,0.4646
TRO_Plass27,Weekday,11,36,2,0.2894,0.0049,false,0.7116,0.3886,true,
TRO_R_MS1-2,Weekday,9,32,2,0.2899,0.0094,false,0.1264,0.1796,false,0.191
TRO_R_MS1-2,Weekday,10,26,2,0.2133,0.1888,true,0.2242,0.4769,true,
TRO_R_MS1-2,Weekday,11,16,2,0.1924,0.5953,true,0.0956,0.1235,false,
TRO_R_MS1-2,Weekday,12,21,2,0.3925,0.0031,false,-0.3837,-0.1688,true,
OSL_S_KT160,Weekday,1,25,2,0.2073,0.2342,true,0.1157,-0.0281,false,
OSL_S_KT160,Weekday,2,27,2,0.2563,0.0582,true,-0.3495,-0.4835,true,
TRO_R_UT7-2,Weekday,9,17,2,0.3357,0.0436,false,-0.0284,-0.098,false,0.0776
TRO_R_UT7-2,Weekday,10,19,2,0.3142,0.0473,false,-0.3371,0.0509,true,
TRO_R_UT7-2,Weekday,11,33,2,0.2476,0.0355,false,0.028,-0.2533,false,-0.1147
TRO_R_AsO10-1,Weekday,8,16,2,0.2353,0.3394,true,-0.0045,0.2147,false,
TRO_R_AsO10-1,Weekday,9,21,2,0.3358,0.0177,false,0.3337,0.0779,true,0.29
TRO_R_AsO10-1,Weekday,10,18,2,0.2377,0.2619,true,0.7005,0.5975,true,
TRO_R_AsO10-1,Weekday,11,25,2,0.1802,0.3929,true,0.0046,0.0508,false,
TRO_R_AsO10-1,Weekday,12,15,2,0.2277,0.4192,true,0.0162,0.5143,true,
TRO_R_UT1-1,Weekday,9,31,2,0.1744,0.3039,true,0.1752,0.3077,true,
TRO_R_UT1-1,Weekday,10,25,2,0.1495,0.6329,true,0.5922,0.3,true,
TRO_R_UT1-1,Weekday,11,18,2,0.1697,0.6787,true,0.2325,0.5542,true,
TRO_R_UT1-1,Weekday,12,15,2,0.1807,0.7126,true,0.2809,0.3357,true,
OSL_T_38,Weekday,8,30,2,0.1379,0.6204,true,0.3908,0.4386,true,
OSL_T_38,Weekday,9,33,2,0.1694,0.3018,true,0.0369,0.1357,false,
OSL_T_38,Weekday,11,16,2,0.2287,0.3736,true,0.1639,0.1059,false,
OSL_T_38,Weekday,12,17,2,0.1325,0.927,true,0.398,0.5368,true,
TRO_R_UT15-2,Weekday,9,57,2,0.218,0.0092,false,0.084,0.5229,true,
KRO_aYnkLAxyEe,Weekday,8,32,2,0.2255,0.078,true,0.0854,0.5949,true,
KRO_aYnkLAxyEe,Weekday,9,34,2,0.2486,0.0304,false,-0.0192,0.204,false,
TRO_Plass17,Weekday,9,29,2,0.1575,0.4699,true,0.3551,0.3629,true,
TRO_Plass17,Weekday,12,17,2,0.183,0.6203,true,0.0302,0.0147,false,
BAR_Plass126,Weekday,9,198,2,0.1305,0.0027,false,-0.0502,-0.1541,false,
TRO_R_Share-4,Weekday,7,16,2,0.1228,0.9695,true,0.0762,0.1735,false,
TRO_R_Share-4,Weekday,9,16,2,0.1839,0.6524,true,0.1434,0.1824,false,
BAR_Plass160,Weekday,8,213,2,0.3311,0.0,false,0.021,0.233,false,
BAR_Plass160,Weekday,9,69,2,0.1924,0.0125,false,-0.0444,0.1625,false,
BAR_Plass160,Weekday,10,18,2,0.3311,0.0389,false,0.6109,0.2598,true,
OSL_S_KT45,Weekday,1,23,2,0.275,0.0622,true,-0.0657,-0.1117,false,
OSL_S_KT45,Weekday,8,32,2,0.2387,0.0528,true,0.5217,0.4728,true,
OSL_S_KT45,Weekday,9,107,2,0.1896,0.001,false,0.2918,0.4182,true,
OSL_S_KT45,Weekday,10,68,2,0.2076,0.0059,false,0.0727,0.4102,true,
OSL_S_KT45,Weekday,11,40,2,0.1849,0.1312,true,0.107,0.3789,true,
OSL_S_KT45,Weekday,12,60,2,0.1551,0.1136,true,0.2199,0.3504,true,
ASK_Plass87,Weekend,7,16,2,0.1815,0.6686,true,-0.2157,0.0118,false,
OSL_T_26,Weekday,6,32,2,0.3498,0.0008,false,0.0314,-0.1725,false,
OSL_T_26,Weekday,9,129,2,0.14,0.0135,false,0.1454,0.0823,false,
OSL_T_26,Weekday,12,20,2,0.2684,0.1127,true,0.2741,0.2052,false,
ASK_Plass7,Weekend,8,15,2,0.2149,0.4936,true,0.0194,0.1929,false,
ASK_Plass7,Weekend,9,15,2,0.127,0.9691,true,0.3348,0.3003,true,
ASK_Plass7,Weekend,10,20,2,0.1783,0.5497,true,-0.1014,-0.0887,false,
ASK_Plass57,Weekday,8,27,2,0.1722,0.402,true,0.0664,0.2858,false,
ASK_Plass57,Weekday,9,83,2,0.1794,0.01,false,0.0953,0.3921,true,
ASK_Plass57,Weekday,10,73,2,0.1847,0.0142,false,0.066,0.1815,false,
ASK_Plass57,Weekday,11,53,2,0.2013,0.0279,false,-0.0396,-0.1093,false,
OSL_T_35,Weekday,6,16,2,0.2201,0.4214,true,0.3944,0.3311,true,
OSL_T_35,Weekday,7,25,2,0.1952,0.298,true,0.2361,-0.1089,false,
OSL_T_35,Weekday,8,57,2,0.191,0.0319,false,-0.1702,-0.1474,false,
OSL_T_35,Weekday,9,61,2,0.2865,0.0001,false,0.1829,0.1818,false,
OSL_T_35,Weekday,10,25,2,0.152,0.612,true,0.2559,0.2347,false,
OSL_T_35,Weekday,11,16,2,0.2254,0.3915,true,0.3153,0.2487,true,
OSL_S_KT162,Weekday,1,32,2,0.199,0.1598,true,-0.385,-0.6054,true,
OSL_S_KT162,Weekday,9,34,2,0.1887,0.1788,true,0.5852,0.3407,true,
OSL_S_KT162,Weekday,10,16,2,0.2073,0.4985,true,0.5671,0.3988,true,
OSL_S_KT162,Weekday,11,21,2,0.1293,0.875,true,-0.075,0.1169,false,
OSL_S_KT162,Weekday,12,51,2,0.1811,0.0717,true,-0.0987,-0.2028,false,
OSL_S_KT202,Weekend,8,18,2,0.1767,0.6287,true,0.571,0.7296,true,
OSL_S_KT137,Weekday,5,20,2,0.2088,0.349,true,0.4648,0.4992,true,
