user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
ACN_2-39-127-19,Weekday,17,22,2,0.1121,0.9455,true,0.1615,0.1564,false,
ACN_2-39-131-30,Weekday,2,31,2,0.1841,0.2459,true,-0.1716,0.2903,false,
ACN_2-39-131-30,Weekday,3,16,2,0.1989,0.5524,true,-0.214,0.1441,false,
ACN_2-39-131-30,Weekday,4,17,2,0.1708,0.7053,true,-0.3763,-0.3284,true,
ACN_2-39-131-30,Weekday,16,51,2,0.1283,0.374,true,0.1385,0.1592,false,
ACN_2-39-139-28,Weekday,1,17,2,0.2119,0.4313,true,-0.1349,0.2647,false,
ACN_2-39-139-28,Weekday,2,52,2,0.1677,0.1089,true,-0.176,0.1169,false,
ACN_2-39-139-28,Weekday,3,16,2,0.1249,0.9645,true,-0.0347,0.1559,false,
ACN_2-39-139-28,Weekday,4,15,2,0.171,0.7733,true,-0.3534,-0.4464,true,
ACN_2-39-139-28,Weekday,5,17,2,0.281,0.137,true,-0.3045,-0.299,true,
ACN_2-39-139-28,Weekday,15,43,2,0.1995,0.0662,true,0.065,0.0488,false,
ACN_2-39-139-28,Weekday,16,22,2,0.1611,0.6188,true,-0.2153,0.0356,false,
ACN_2-39-79-379,Weekday,1,21,2,0.2264,0.2331,true,-0.3013,-0.3273,true,
ACN_2-39-79-379,Weekday,4,24,2,0.2475,0.1064,true,0.0032,-0.1591,false,
ACN_2-39-79-379,Weekday,15,21,2,0.2266,0.2319,true,-0.6763,-0.2104,true,
ACN_2-39-79-379,Weekday,16,27,2,0.1263,0.7836,true,0.3051,0.4048,true,
ACN_2-39-79-379,Weekday,17,25,2,0.1641,0.5128,true,0.05,0.2338,false,
ACN_2-39-79-380,Weekday,1,16,2,0.2661,0.208,true,-0.5671,-0.5118,true,
ACN_2-39-79-380,Weekday,14,51,2,0.1582,0.1576,true,0.3926,0.4136,true,
ACN_2-39-79-380,Weekday,15,16,2,0.2236,0.4015,true,0.6763,0.6618,true,
ACN_2-39-79-380,Weekday,16,21,2,0.1524,0.7152,true,0.475,0.587,true,
ACN_2-39-79-380,Weekday,24,16,2,0.2818,0.1581,true,-0.2536,-0.4503,true,
ACN_2-39-91-437,Weekday,3,18,2,0.3198,0.0507,true,-0.9835,-0.762,true,
ACN_2-39-91-437,Weekday,16,53,2,0.1123,0.5191,true,0.4138,0.5033,true,
ACN_2-39-91-437,Weekday,17,18,2,0.1329,0.9086,true,0.2717,0.1558,false,
ACN_2-39-129-17,Weekday,1,21,2,0.1452,0.7691,true,-0.174,-0.0818,false,
ACN_2-39-129-17,Weekday,2,27,2,0.1941,0.2625,true,0.3704,0.1386,true,
ACN_2-39-129-17,Weekday,16,38,2,0.1546,0.3257,true,0.4667,0.4693,true,
ACN_2-39-129-17,Weekday,17,21,2,0.1263,0.8918,true,-0.1365,0.2169,false,
ACN_2-39-79-377,Weekday,15,23,2,0.1732,0.4967,true,0.5945,0.7194,true,
ACN_2-39-79-377,Weekday,16,35,2,0.1442,0.4627,true,0.3763,0.3482,true,
