user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
ACN_2-39-91-437,Weekday,9,23,1,0.1219,0.8847,true,0.1872,0.1166,false,
ACN_2-39-129-17,Weekday,1,48,1,0.127,0.4241,true,0.2443,0.038,false,
ACN_2-39-129-17,Weekday,2,22,1,0.1931,0.3862,true,-0.2648,0.0966,false,
ACN_2-39-129-17,Weekday,3,15,1,0.4003,0.0165,false,-0.7339,-0.7429,true,
ACN_2-39-129-17,Weekday,8,48,1,0.1371,0.3302,true,0.3221,0.3805,true,
ACN_2-39-129-17,Weekday,9,25,1,0.142,0.696,true,-0.2847,-0.0077,false,
ACN_2-39-129-17,Weekday,12,15,1,0.3462,0.0552,true,0.7246,0.2198,true,
ACN_2-39-138-29,Weekend,1,15,1,0.2714,0.2199,true,-0.2887,-0.0821,false,
ACN_2-39-138-29,Weekend,10,16,1,0.1712,0.7373,true,0.1546,-0.05,false,
ACN_2-39-79-377,Weekday,1,18,1,0.2512,0.2069,true,-0.6113,-0.29,true,
ACN_2-39-79-377,Weekday,8,58,1,0.1522,0.138,true,0.4674,0.5091,true,
ACN_2-39-79-377,Weekday,9,17,1,0.1497,0.8415,true,0.3901,0.1201,true,
ACN_2-39-79-377,Weekday,12,15,1,0.1971,0.6059,true,-0.6172,-0.4429,true,
